100
100
159
80
71
151
151
151
159
159
52
87
151
71
87
100
71
151
151
151
151
151
151
151
151
151
151
151
151
151
159
71
151
151
151
151
159
159
151
71
159
87
151
151
71
151
91
100
151
151
159
34
151
151
151
151
151
71
151
151
151
91
104
71
151
151
151
151
91
34
159
7
91
87
52
34
71
151
151
151
71
34
34
87
87
159
87
87
87
87
71
71
151
71
87
87
151
151
151
71
